BCCmagmom_arithmetic_average,NdUnfilled_arithmetic_average,num_electron,NdUnfilled_composition_average,heusler type_0,AtomicRadii_min_value,BCCmagmom_composition_average,GSmagmom_composition_average,Group_composition_average,Column_composition_average,heusler type_2,NUnfilled_composition_average,MendeleevNumber_composition_average,phi_composition_average,GSenergy_pa_max_value,GSenergy_pa_min_value,ElectronAffinity_composition_average,n_ws^third_composition_average,Electronegativity_composition_average,valence_composition_average,ICSDVolume_min_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,Polarizability_composition_average,phi_difference
0.021541499999999998,1.6666666666666663,31,2.0,1.0,1.246,0.016170450000000003,0.148848675,10.25,10.25,0.0,3.25,64.0,5.3875,-9.19463357,-9.19463357,100.675,1.765,2.125,6.0,10.8,-7.334025188125,-6.81601,7.4075,0.34999999999999964
0.021541499999999998,1.6666666666666663,31,2.0,1.0,1.246,0.016170450000000003,0.148848675,10.25,10.25,0.0,3.25,64.25,5.2,-9.19463357,-9.19463357,102.0,1.7125,2.1225,6.0,10.8,-7.1466202062500015,-6.6989919475000015,7.5775,0.6000000000000005
0.021541499999999998,1.6666666666666663,31,2.0,1.0,1.246,0.016170450000000003,0.148848675,10.25,10.25,0.0,3.25,64.5,5.1,-9.19463357,-9.19463357,108.0,1.6675,2.09,6.0,10.8,-7.0132385125,-6.6177297325,8.15,1.0
0.5613457333333333,4.0,24,3.75,1.0,1.253,0.8420186,0.7742371875,8.5,8.5,0.0,5.0,50.0,4.4125,-7.080389145,-7.080389145,50.775,1.5399999999999998,1.6825,3.0,11.1,-6.047928624999999,-5.9456128575,9.9,1.85
0.5613457333333333,4.0,24,3.75,1.0,1.253,0.8420186,0.7742371875,8.5,8.5,0.0,5.0,50.25,4.387499999999998,-7.080389145,-7.080389145,46.775,1.52,1.7325,3.0,11.1,-5.864636670625,-5.777663765,10.23,1.85
0.5613457333333333,4.0,24,3.75,1.0,1.253,0.8420186,0.7742371875,8.5,8.5,0.0,5.0,50.5,4.3375,-7.080389145,-7.080389145,46.775,1.485,1.725,3.0,11.1,-5.778273335,-5.696542355,10.6125,1.85
0.5613457333333333,4.0,25,3.75,1.0,1.253,0.8420186,0.7742371875,8.75,8.75,0.0,4.75,51.25,4.5375,-7.080389145,-7.080389145,72.925,1.5675,1.755,3.25,11.1,-6.46780234625,-6.2585686725,9.5825,1.85
0.5613457333333333,4.0,25,3.75,1.0,1.253,0.8420186,0.7742371875,8.75,8.75,0.0,4.75,51.5,4.5,-7.080389145,-7.080389145,69.525,1.535,1.7825,3.25,11.1,-6.2655827312499985,-6.1026572975,9.66,1.85
0.5613457333333333,4.0,25,3.75,1.0,1.253,0.8420186,0.7742371875,8.75,8.75,0.0,4.75,51.75,4.4,-7.080389145,-7.080389145,69.775,1.5025,1.77,3.25,11.1,-6.1018346175,-6.006797435,9.965,1.85
0.5613457333333333,4.0,26,3.75,1.0,1.253,0.8420186,0.7742371875,9.0,9.0,0.0,4.5,52.5,4.75,-7.080389145,-7.080389145,57.45,1.605,1.8275,3.5,11.1,-6.461700105625,-6.203825125,9.1075,2.3
0.5613457333333333,4.0,26,3.75,1.0,1.253,0.8420186,0.7742371875,9.0,9.0,0.0,4.5,52.75,4.5625,-7.080389145,-7.080389145,58.775,1.5524999999999998,1.825,3.5,11.1,-6.274295123749999,-6.0868070725,9.2775,1.85
0.5613457333333333,4.0,26,3.75,1.0,1.253,0.8420186,0.7742371875,9.0,9.0,0.0,4.5,53.0,4.4625,-7.080389145,-7.080389145,64.775,1.5074999999999998,1.7925,3.5,11.1,-6.14091343,-6.0055448575,9.85,1.85
0.5613457333333333,3.6666666666666665,25,3.5,1.0,1.253,0.8420186,0.7742412333333334,8.75,8.75,0.0,4.75,58.0,4.55,-7.080389145,-7.080389145,51.25,1.6024999999999998,1.7275,3.25,11.1,-6.4203571325,-6.317907095,9.1,1.2999999999999998
0.5613457333333333,3.6666666666666665,25,3.5,1.0,1.253,0.8420186,0.7742412333333334,8.75,8.75,0.0,4.75,58.25,4.525,-7.080389145,-7.080389145,47.25,1.5825,1.7775,3.25,11.1,-6.237065178125,-6.1499580025,9.43,1.2999999999999998
0.5613457333333333,3.6666666666666665,25,3.5,1.0,1.253,0.8420186,0.7742412333333334,8.75,8.75,0.0,4.75,58.5,4.475,-7.080389145,-7.080389145,47.25,1.5475,1.77,3.25,11.1,-6.1507018425,-6.0688365925,9.8125,1.2999999999999998
0.5613457333333333,3.6666666666666665,26,3.5,1.0,1.253,0.8420186,0.7742412333333334,9.0,9.0,0.0,4.5,59.25,4.675,-7.080389145,-7.080389145,73.4,1.63,1.7999999999999998,3.5,11.1,-6.8402308537500005,-6.63086291,8.7825,1.2999999999999998
0.5613457333333333,3.6666666666666665,26,3.5,1.0,1.253,0.8420186,0.7742412333333334,9.0,9.0,0.0,4.5,59.5,4.6375,-7.080389145,-7.080389145,70.0,1.5975,1.8275,3.5,11.1,-6.63801123875,-6.474951535,8.86,1.2999999999999998
0.5613457333333333,3.6666666666666665,26,3.5,1.0,1.253,0.8420186,0.7742412333333334,9.0,9.0,0.0,4.5,59.75,4.5375,-7.080389145,-7.080389145,70.25,1.565,1.815,3.5,11.1,-6.474263125,-6.3790916725,9.165,1.2999999999999998
0.5613457333333333,3.6666666666666665,27,3.5,1.0,1.253,0.8420186,0.7742412333333334,9.25,9.25,0.0,4.25,60.5,4.8875,-7.080389145,-7.080389145,57.925,1.6675,1.8725,3.75,11.1,-6.834128613125,-6.5761193625,8.307500000000001,1.75
0.5613457333333333,3.6666666666666665,27,3.5,1.0,1.253,0.8420186,0.7742412333333334,9.25,9.25,0.0,4.25,60.75,4.7,-7.080389145,-7.080389145,59.25,1.6149999999999998,1.87,3.75,11.1,-6.64672363125,-6.45910131,8.477500000000001,1.2999999999999998
0.5613457333333333,3.6666666666666665,27,3.5,1.0,1.253,0.8420186,0.7742412333333334,9.25,9.25,0.0,4.25,61.0,4.6,-7.080389145,-7.080389145,65.25,1.5699999999999998,1.8375,3.75,11.1,-6.5133419375,-6.377839095,9.05,1.2999999999999998
0.5613457333333333,3.333333333333333,26,3.25,1.0,1.253,0.8420186,0.7742356,9.0,9.0,0.0,4.5,58.75,4.6625,-7.080389145,-7.080389145,58.75,1.6324999999999998,1.75,3.5,11.1,-6.711365525,-6.63740524,8.549999999999999,0.8999999999999995
0.5613457333333333,3.333333333333333,26,3.25,1.0,1.253,0.8420186,0.7742356,9.0,9.0,0.0,4.5,59.0,4.637499999999998,-7.080389145,-7.080389145,54.75,1.6124999999999998,1.7999999999999998,3.5,11.1,-6.5280735706250015,-6.4694561475,8.879999999999997,1.0
0.5613457333333333,3.333333333333333,26,3.25,1.0,1.253,0.8420186,0.7742356,9.0,9.0,0.0,4.5,59.25,4.5875,-7.080389145,-7.080389145,54.75,1.5775,1.7925,3.5,11.1,-6.441710235,-6.3883347375,9.2625,1.1999999999999995
0.5613457333333333,3.333333333333333,27,3.25,1.0,1.253,0.8420186,0.7742356,9.25,9.25,0.0,4.25,60.0,4.7875,-7.080389145,-7.080389145,80.9,1.66,1.8225,3.75,11.1,-7.131239246250002,-6.950361055,8.2325,0.8499999999999996
0.5613457333333333,3.333333333333333,27,3.25,1.0,1.253,0.8420186,0.7742356,9.25,9.25,0.0,4.25,60.25,4.75,-7.080389145,-7.080389145,77.5,1.6275,1.85,3.75,11.1,-6.92901963125,-6.79444968,8.309999999999999,0.8499999999999996
0.5613457333333333,3.333333333333333,27,3.25,1.0,1.253,0.8420186,0.7742356,9.25,9.25,0.0,4.25,60.5,4.65,-7.080389145,-7.080389145,77.75,1.595,1.8375,3.75,11.1,-6.7652715175,-6.6985898175,8.615,0.9499999999999992
0.5613457333333333,3.333333333333333,28,3.25,1.0,1.253,0.8420186,0.7742356,9.5,9.5,0.0,4.0,61.25,5.0,-7.080389145,-7.080389145,65.425,1.6974999999999998,1.895,4.0,11.1,-7.1251370056250005,-6.8956175075,7.7574999999999985,1.2999999999999998
0.5613457333333333,3.333333333333333,28,3.25,1.0,1.253,0.8420186,0.7742356,9.5,9.5,0.0,4.0,61.5,4.8125,-7.080389145,-7.080389145,66.75,1.645,1.8925,4.0,11.1,-6.93773202375,-6.778599455,7.927499999999998,0.8499999999999996
0.5613457333333333,3.333333333333333,28,3.25,1.0,1.253,0.8420186,0.7742356,9.5,9.5,0.0,4.0,61.75,4.7125,-7.080389145,-7.080389145,72.75,1.6,1.86,4.0,11.1,-6.80435033,-6.69733724,8.5,0.8499999999999996
0.5613457333333333,2.666666666666667,27,2.75,1.0,1.249,0.8420186,0.7742356,9.25,9.25,0.0,4.25,59.5,4.7625,-7.080389145,-7.080389145,62.25,1.655,1.7575,3.75,11.1,-6.852979487499999,-6.7787919625,8.35,0.8999999999999995
0.5613457333333333,2.666666666666667,27,2.75,1.0,1.249,0.8420186,0.7742356,9.25,9.25,0.0,4.25,59.75,4.7375,-7.080389145,-7.080389145,58.25,1.6350000000000002,1.8075,3.75,11.1,-6.669687533125,-6.61084287,8.68,1.0
0.5613457333333333,2.666666666666667,27,2.75,1.0,1.249,0.8420186,0.7742356,9.25,9.25,0.0,4.25,60.0,4.6875,-7.080389145,-7.080389145,58.25,1.6,1.8,3.75,11.1,-6.5833241975,-6.52972146,9.0625,1.1999999999999995
0.5613457333333333,2.666666666666667,28,2.75,1.0,1.249,0.8420186,0.7742356,9.5,9.5,0.0,4.0,60.75,4.8875,-7.080389145,-7.080389145,84.4,1.6825,1.83,4.0,11.1,-7.27285320875,-7.0917477775,8.0325,0.4499999999999993
0.5613457333333333,2.666666666666667,28,2.75,1.0,1.249,0.8420186,0.7742356,9.5,9.5,0.0,4.0,61.0,4.85,-7.080389145,-7.080389145,81.0,1.65,1.8575,4.0,11.1,-7.0706335937499984,-6.9358364025,8.11,0.5499999999999998
0.5613457333333333,2.666666666666667,28,2.75,1.0,1.249,0.8420186,0.7742356,9.5,9.5,0.0,4.0,61.25,4.75,-7.080389145,-7.080389145,81.25,1.6175000000000002,1.845,4.0,11.1,-6.90688548,-6.83997654,8.415000000000001,0.9499999999999992
0.5613457333333333,2.666666666666667,29,2.75,1.0,1.249,0.8420186,0.7742356,9.75,9.75,0.0,3.75,62.0,5.1,-7.080389145,-7.080389145,68.925,1.7200000000000002,1.9025,4.25,11.1,-7.266750968125,-7.03700423,7.5575,0.8999999999999995
0.5613457333333333,2.666666666666667,29,2.75,1.0,1.249,0.8420186,0.7742356,9.75,9.75,0.0,3.75,62.25,4.9125,-7.080389145,-7.080389145,70.25,1.6675,1.9,4.25,11.1,-7.079345986249999,-6.9199861775,7.7275,0.4499999999999993
0.5613457333333333,2.666666666666667,29,2.75,1.0,1.249,0.8420186,0.7742356,9.75,9.75,0.0,3.75,62.5,4.8125,-7.080389145,-7.080389145,76.25,1.6225,1.8675,4.25,11.1,-6.9459642924999985,-6.8387239625,8.3,0.6999999999999993
0.8342033666666666,2.666666666666667,28,2.75,1.0,1.24,1.046661825,0.7743131301724138,9.5,9.5,0.0,4.0,60.25,4.7125,-7.080389145,-7.080389145,46.25,1.625,1.73,4.0,11.1,-6.731691665085,-6.6201927575,7.8,0.8999999999999995
0.8342033666666666,2.666666666666667,28,2.75,1.0,1.24,1.046661825,0.7743131301724138,9.5,9.5,0.0,4.0,60.5,4.6875,-7.080389145,-7.080389145,42.25,1.605,1.7799999999999998,4.0,11.1,-6.548399710710001,-6.452243665,8.129999999999999,1.0
0.8342033666666666,2.666666666666667,28,2.75,1.0,1.24,1.046661825,0.7743131301724138,9.5,9.5,0.0,4.0,60.75,4.637499999999998,-7.080389145,-7.080389145,42.25,1.57,1.7725,4.0,11.1,-6.462036375085001,-6.371122255,8.5125,1.1999999999999995
0.8342033666666666,2.666666666666667,29,2.75,1.0,1.24,1.046661825,0.7743131301724138,9.75,9.75,0.0,3.75,61.5,4.8375,-7.080389145,-7.080389145,68.4,1.6525,1.8025,4.25,11.1,-7.151565386335001,-6.9331485725,7.4825,0.6499999999999995
0.8342033666666666,2.666666666666667,29,2.75,1.0,1.24,1.046661825,0.7743131301724138,9.75,9.75,0.0,3.75,61.75,4.8,-7.080389145,-7.080389145,65.0,1.62,1.83,4.25,11.1,-6.9493457713349995,-6.7772371975,7.56,0.6499999999999995
0.8342033666666666,2.666666666666667,29,2.75,1.0,1.24,1.046661825,0.7743131301724138,9.75,9.75,0.0,3.75,62.0,4.699999999999998,-7.080389145,-7.080389145,65.25,1.5875,1.8175,4.25,11.1,-6.785597657585001,-6.6813773350000005,7.864999999999998,0.9499999999999992
0.8342033666666666,2.666666666666667,30,2.75,1.0,1.24,1.046661825,0.7743131301724138,10.0,10.0,0.0,3.5,62.75,5.05,-7.080389145,-7.080389145,52.925,1.69,1.875,4.5,11.1,-7.145463145710001,-6.878405025,7.0074999999999985,1.0999999999999996
0.8342033666666666,2.666666666666667,30,2.75,1.0,1.24,1.046661825,0.7743131301724138,10.0,10.0,0.0,3.5,63.0,4.8625,-7.080389145,-7.080389145,54.25,1.6375000000000002,1.8725,4.5,11.1,-6.958058163835,-6.7613869725,7.177499999999998,0.6499999999999995
0.8342033666666666,2.666666666666667,30,2.75,1.0,1.24,1.046661825,0.7743131301724138,10.0,10.0,0.0,3.5,63.25,4.762499999999998,-7.080389145,-7.080389145,60.25,1.5925,1.84,4.5,11.1,-6.824676470085,-6.6801247575,7.75,0.6999999999999993
1.2649,2.333333333333333,29,2.5,1.0,1.2409999999999999,1.3696843,1.3019013000000002,9.75,9.75,0.0,3.75,61.0,4.8325,-7.080389145,-7.080389145,52.25,1.6649999999999998,1.8,3.75,11.1,-6.5479214425,-6.4739611575,7.55,0.8999999999999995
1.2649,2.333333333333333,29,2.5,1.0,1.2409999999999999,1.3696843,1.3019013000000002,9.75,9.75,0.0,3.75,61.25,4.807499999999999,-7.080389145,-7.080389145,48.25,1.645,1.85,3.75,11.1,-6.364629488125002,-6.306012065,7.879999999999999,1.0
1.2649,2.333333333333333,29,2.5,1.0,1.2409999999999999,1.3696843,1.3019013000000002,9.75,9.75,0.0,3.75,61.5,4.7574999999999985,-7.080389145,-7.080389145,48.25,1.61,1.8425,3.75,11.1,-6.2782661525000005,-6.224890655,8.2625,1.1999999999999995
1.2649,2.333333333333333,30,2.5,1.0,1.2409999999999999,1.3696843,1.3019013000000002,10.0,10.0,0.0,3.5,62.25,4.9575,-7.080389145,-7.080389145,74.4,1.6925,1.8725,4.0,11.1,-6.967795163750001,-6.7869169725,7.2325,0.39999999999999947
1.2649,2.333333333333333,30,2.5,1.0,1.2409999999999999,1.3696843,1.3019013000000002,10.0,10.0,0.0,3.5,62.5,4.92,-7.080389145,-7.080389145,71.0,1.66,1.9,4.0,11.1,-6.76557554875,-6.6310055975,7.31,0.5499999999999998
1.2649,2.333333333333333,30,2.5,1.0,1.2409999999999999,1.3696843,1.3019013000000002,10.0,10.0,0.0,3.5,62.75,4.82,-7.080389145,-7.080389145,71.25,1.6275,1.8875,4.0,11.1,-6.6018274350000015,-6.535145735,7.614999999999998,0.9499999999999992
1.2649,2.333333333333333,31,2.5,1.0,1.2409999999999999,1.3696843,1.3019013000000002,10.25,10.25,0.0,3.25,63.5,5.17,-7.080389145,-7.080389145,58.925,1.73,1.945,4.25,11.1,-6.9616929231250015,-6.732173425,6.7574999999999985,0.6200000000000001
1.2649,2.333333333333333,31,2.5,1.0,1.2409999999999999,1.3696843,1.3019013000000002,10.25,10.25,0.0,3.25,63.75,4.9825,-7.080389145,-7.080389145,60.25,1.6774999999999998,1.9425,4.25,11.1,-6.77428794125,-6.6151553725,6.927499999999998,0.2999999999999998
1.2649,2.333333333333333,31,2.5,1.0,1.2409999999999999,1.3696843,1.3019013000000002,10.25,10.25,0.0,3.25,64.0,4.8825,-7.080389145,-7.080389145,66.25,1.6324999999999998,1.91,4.25,11.1,-6.6409062475,-6.5338931575,7.5,0.6999999999999993
0.8420186,1.5,30,2.25,1.0,1.253,1.2630278999999998,1.1613533999999999,10.0,10.0,0.0,3.5,61.75,4.875,-7.080389145,-7.080389145,63.75,1.66,1.8125,3.0,11.1,-6.24664763875,-6.14761171,7.325,0.8999999999999995
0.8420186,1.5,30,2.25,1.0,1.253,1.2630278999999998,1.1613533999999999,10.0,10.0,0.0,3.5,62.0,4.85,-7.080389145,-7.080389145,59.75,1.64,1.8625,3.0,11.1,-6.063355684375002,-5.9796626175,7.6549999999999985,1.0
0.8420186,1.5,30,2.25,1.0,1.253,1.2630278999999998,1.1613533999999999,10.0,10.0,0.0,3.5,62.25,4.8,-7.080389145,-7.080389145,59.75,1.605,1.855,3.0,11.1,-5.9769923487500005,-5.8985412075,8.0375,1.1999999999999995
0.8420186,1.5,31,2.25,1.0,1.253,1.2630278999999998,1.1613533999999999,10.25,10.25,0.0,3.25,63.0,5.0,-7.080389145,-7.080389145,85.9,1.6875,1.885,3.25,11.1,-6.666521360000001,-6.460567525,7.0075,0.39999999999999947
0.8420186,1.5,31,2.25,1.0,1.253,1.2630278999999998,1.1613533999999999,10.25,10.25,0.0,3.25,63.25,4.9625,-7.080389145,-7.080389145,82.5,1.655,1.9125,3.25,11.1,-6.464301745,-6.30465615,7.085,0.5499999999999998
0.8420186,1.5,31,2.25,1.0,1.253,1.2630278999999998,1.1613533999999999,10.25,10.25,0.0,3.25,63.5,4.8625,-7.080389145,-7.080389145,82.75,1.6225,1.9,3.25,11.1,-6.3005536312500015,-6.2087962875,7.39,0.9499999999999992
0.8420186,1.5,32,2.25,1.0,1.253,1.2630278999999998,1.1613533999999999,10.5,10.5,0.0,3.0,64.25,5.2125,-7.080389145,-7.080389145,70.425,1.725,1.9575,3.5,11.1,-6.6604191193750015,-6.4058239775,6.5325,0.4500000000000002
0.8420186,1.5,32,2.25,1.0,1.253,1.2630278999999998,1.1613533999999999,10.5,10.5,0.0,3.0,64.5,5.025,-7.080389145,-7.080389145,71.75,1.6725,1.955,3.5,11.1,-6.4730141375,-6.288805925,6.7025,0.2999999999999998
0.8420186,1.5,32,2.25,1.0,1.253,1.2630278999999998,1.1613533999999999,10.5,10.5,0.0,3.0,64.75,4.925,-7.080389145,-7.080389145,77.75,1.6275,1.9225,3.5,11.1,-6.33963244375,-6.20754371,7.275,0.6999999999999993
0.5828681333333333,1.6666666666666663,31,2.0,1.0,1.246,0.8581603999999999,0.923084275,10.25,10.25,0.0,3.25,62.5,4.9,-7.080389145,-7.080389145,74.0,1.66,1.82,3.0,10.8,-5.863131494999998,-5.7623748275,7.15,1.0
0.5828681333333333,1.6666666666666663,31,2.0,1.0,1.246,0.8581603999999999,0.923084275,10.25,10.25,0.0,3.25,62.75,4.875,-7.080389145,-7.080389145,70.0,1.64,1.87,3.0,10.8,-5.679839540625,-5.594425735,7.48,1.1000000000000003
0.5828681333333333,1.6666666666666663,31,2.0,1.0,1.246,0.8581603999999999,0.923084275,10.25,10.25,0.0,3.25,63.0,4.824999999999998,-7.080389145,-7.080389145,70.0,1.605,1.8625,3.0,10.8,-5.593476205,-5.513304325,7.862500000000002,1.3000000000000005
0.5828681333333333,1.6666666666666663,32,2.0,1.0,1.246,0.8581603999999999,0.923084275,10.5,10.5,0.0,3.0,63.75,5.025,-7.080389145,-7.080389145,96.15,1.6875,1.8925,3.25,10.8,-6.28300521625,-6.0753306425,6.8325000000000005,0.5
0.5828681333333333,1.6666666666666663,32,2.0,1.0,1.246,0.8581603999999999,0.923084275,10.5,10.5,0.0,3.0,64.0,4.9875,-7.080389145,-7.080389145,92.75,1.655,1.92,3.25,10.8,-6.08078560125,-5.9194192675,6.91,0.6500000000000004
0.5828681333333333,1.6666666666666663,32,2.0,1.0,1.246,0.8581603999999999,0.923084275,10.5,10.5,0.0,3.0,64.25,4.887499999999998,-7.080389145,-7.080389145,93.0,1.6225,1.9075,3.25,10.8,-5.9170374875,-5.823559405,7.215,1.0499999999999998
0.5828681333333333,1.6666666666666663,33,2.0,1.0,1.246,0.8581603999999999,0.923084275,10.75,10.75,0.0,2.75,65.0,5.2375,-7.080389145,-7.080389145,80.675,1.725,1.965,3.5,10.8,-6.276902975625,-6.020587095,6.3575,0.4500000000000002
0.5828681333333333,1.6666666666666663,33,2.0,1.0,1.246,0.8581603999999999,0.923084275,10.75,10.75,0.0,2.75,65.25,5.05,-7.080389145,-7.080389145,82.0,1.6725,1.9625,3.5,10.8,-6.0894979937499985,-5.9035690425,6.5275,0.4000000000000004
0.5828681333333333,1.6666666666666663,33,2.0,1.0,1.246,0.8581603999999999,0.923084275,10.75,10.75,0.0,2.75,65.5,4.949999999999998,-7.080389145,-7.080389145,88.0,1.6275,1.93,3.5,10.8,-5.9561163,-5.8223068274999985,7.1,0.7999999999999998
0.12345230000000001,3.6666666666666665,24,3.25,1.0,1.345,0.18517845,1.5875e-06,8.5,8.5,0.0,5.0,50.5,4.5625,-7.25364552,-7.25364552,75.775,1.545,1.8825,4.5,11.5,-6.1345568125,-5.9105615275,10.45,2.1500000000000004
0.12345230000000001,3.6666666666666665,24,3.25,1.0,1.345,0.18517845,1.5875e-06,8.5,8.5,0.0,5.0,50.75,4.5375,-7.25364552,-7.25364552,71.775,1.525,1.9325,4.5,11.5,-5.9512648581250005,-5.742612435,10.78,2.1500000000000004
0.12345230000000001,3.6666666666666665,24,3.25,1.0,1.345,0.18517845,1.5875e-06,8.5,8.5,0.0,5.0,51.0,4.4875,-7.25364552,-7.25364552,71.775,1.49,1.925,4.5,11.5,-5.8649015225,-5.661491025,11.1625,2.1500000000000004
0.12345230000000001,3.6666666666666665,25,3.25,1.0,1.32,0.18517845,1.5875e-06,8.75,8.75,0.0,4.75,51.75,4.6875,-7.25364552,-7.25364552,97.925,1.5725,1.955,4.75,11.5,-6.5544305337500015,-6.2235173425,10.1325,2.1500000000000004
0.12345230000000001,3.6666666666666665,25,3.25,1.0,1.345,0.18517845,1.5875e-06,8.75,8.75,0.0,4.75,52.0,4.65,-7.25364552,-7.25364552,94.525,1.54,1.9825,4.75,11.5,-6.35221091875,-6.0676059675,10.21,2.1500000000000004
0.12345230000000001,3.6666666666666665,25,3.25,1.0,1.345,0.18517845,1.5875e-06,8.75,8.75,0.0,4.75,52.25,4.550000000000002,-7.25364552,-7.25364552,94.775,1.5075,1.97,4.75,11.5,-6.188462805,-5.971746105,10.515,2.1500000000000004
0.12345230000000001,3.6666666666666665,26,3.25,1.0,1.28,0.18517845,1.5875e-06,9.0,9.0,0.0,4.5,53.0,4.9,-7.25364552,-7.25364552,82.45,1.61,2.0275,5.0,11.5,-6.548328293125,-6.168773795,9.6575,2.3
0.12345230000000001,3.6666666666666665,26,3.25,1.0,1.345,0.18517845,1.5875e-06,9.0,9.0,0.0,4.5,53.25,4.7125,-7.25364552,-7.25364552,83.775,1.5575,2.025,5.0,11.5,-6.36092331125,-6.0517557425,9.8275,2.1500000000000004
0.12345230000000001,3.6666666666666665,26,3.25,1.0,1.345,0.18517845,1.5875e-06,9.0,9.0,0.0,4.5,53.5,4.612500000000002,-7.25364552,-7.25364552,89.775,1.5125,1.9925,5.0,11.5,-6.2275416175,-5.9704935275,10.4,2.1500000000000004
0.12345230000000001,3.333333333333333,25,3.0,1.0,1.345,0.18517845,5.633333333325e-06,8.75,8.75,0.0,4.75,58.5,4.7,-7.25364552,-7.25364552,76.25,1.6075,1.9275,4.75,11.5,-6.50698532,-6.282855765,9.65,1.6000000000000003
0.12345230000000001,3.333333333333333,25,3.0,1.0,1.345,0.18517845,5.633333333325e-06,8.75,8.75,0.0,4.75,58.75,4.675000000000002,-7.25364552,-7.25364552,72.25,1.5875,1.9775,4.75,11.5,-6.323693365625001,-6.1149066725,9.98,1.6000000000000003
0.12345230000000001,3.333333333333333,25,3.0,1.0,1.345,0.18517845,5.633333333325e-06,8.75,8.75,0.0,4.75,59.0,4.625,-7.25364552,-7.25364552,72.25,1.5525,1.97,4.75,11.5,-6.237330030000002,-6.0337852625,10.3625,1.6000000000000003
0.12345230000000001,3.333333333333333,26,3.0,1.0,1.32,0.18517845,5.633333333325e-06,9.0,9.0,0.0,4.5,59.75,4.825,-7.25364552,-7.25364552,98.4,1.635,2.0,5.0,11.5,-6.926859041250001,-6.59581158,9.3325,1.6000000000000003
0.12345230000000001,3.333333333333333,26,3.0,1.0,1.345,0.18517845,5.633333333325e-06,9.0,9.0,0.0,4.5,60.0,4.7875000000000005,-7.25364552,-7.25364552,95.0,1.6025,2.0275,5.0,11.5,-6.72463942625,-6.439900205,9.41,1.6000000000000003
0.12345230000000001,3.333333333333333,26,3.0,1.0,1.345,0.18517845,5.633333333325e-06,9.0,9.0,0.0,4.5,60.25,4.6875,-7.25364552,-7.25364552,95.25,1.57,2.015,5.0,11.5,-6.560891312500001,-6.3440403425000005,9.715,1.6000000000000003
0.12345230000000001,3.333333333333333,27,3.0,1.0,1.28,0.18517845,5.633333333325e-06,9.25,9.25,0.0,4.25,61.0,5.0375000000000005,-7.25364552,-7.25364552,82.925,1.6725,2.0725,5.25,11.5,-6.920756800625001,-6.5410680325,8.8575,1.75
0.12345230000000001,3.333333333333333,27,3.0,1.0,1.345,0.18517845,5.633333333325e-06,9.25,9.25,0.0,4.25,61.25,4.8500000000000005,-7.25364552,-7.25364552,84.25,1.62,2.07,5.25,11.5,-6.73335181875,-6.42404998,9.0275,1.6000000000000003
0.12345230000000001,3.333333333333333,27,3.0,1.0,1.345,0.18517845,5.633333333325e-06,9.25,9.25,0.0,4.25,61.5,4.75,-7.25364552,-7.25364552,90.25,1.575,2.0375,5.25,11.5,-6.5999701250000005,-6.342787765,9.6,1.6000000000000003
0.12345230000000001,3.0,26,2.75,1.0,1.321,0.18517845,0.0,9.0,9.0,0.0,4.5,59.25,4.8125,-7.25364552,-7.25364552,83.75,1.6375,1.95,5.0,11.5,-6.7979937125,-6.60235391,9.1,1.2000000000000002
0.12345230000000001,3.0,26,2.75,1.0,1.321,0.18517845,0.0,9.0,9.0,0.0,4.5,59.5,4.7875,-7.25364552,-7.25364552,79.75,1.6175000000000002,2.0,5.0,11.5,-6.6147017581249985,-6.4344048175,9.43,1.3000000000000007
0.12345230000000001,3.0,26,2.75,1.0,1.321,0.18517845,0.0,9.0,9.0,0.0,4.5,59.75,4.7375,-7.25364552,-7.25364552,79.75,1.5825,1.9925,5.0,11.5,-6.5283384225,-6.3532834075,9.8125,1.5000000000000004
0.12345230000000001,3.0,27,2.75,1.0,1.32,0.18517845,0.0,9.25,9.25,0.0,4.25,60.5,4.9375,-7.25364552,-7.25364552,105.9,1.665,2.0225,5.25,11.5,-7.217867433749999,-6.915309725,8.7825,1.1500000000000004
0.12345230000000001,3.0,27,2.75,1.0,1.321,0.18517845,0.0,9.25,9.25,0.0,4.25,60.75,4.9,-7.25364552,-7.25364552,102.5,1.6325,2.05,5.25,11.5,-7.01564781875,-6.75939835,8.86,1.1500000000000004
0.12345230000000001,3.0,27,2.75,1.0,1.321,0.18517845,0.0,9.25,9.25,0.0,4.25,61.0,4.800000000000002,-7.25364552,-7.25364552,102.75,1.6,2.0375,5.25,11.5,-6.851899705,-6.6635384875,9.165,1.25
0.12345230000000001,3.0,28,2.75,1.0,1.28,0.18517845,0.0,9.5,9.5,0.0,4.0,61.75,5.15,-7.25364552,-7.25364552,90.425,1.7025,2.095,5.5,11.5,-7.211765193125,-6.8605661775,8.307500000000001,1.2999999999999998
0.12345230000000001,3.0,28,2.75,1.0,1.321,0.18517845,0.0,9.5,9.5,0.0,4.0,62.0,4.9625,-7.25364552,-7.25364552,91.75,1.65,2.0925,5.5,11.5,-7.02436021125,-6.743548125,8.477500000000001,1.1500000000000004
0.12345230000000001,3.0,28,2.75,1.0,1.321,0.18517845,0.0,9.5,9.5,0.0,4.0,62.25,4.862500000000002,-7.25364552,-7.25364552,97.75,1.605,2.06,5.5,11.5,-6.8909785175,-6.66228591,9.05,1.1500000000000004
